,hasID,hasTitle,hasDescription,hasNumberPage,hasPublicYear,hasExtension,hasSize,hasAuthor,hasPublisher,hasLanguage,hasRate,hasTags,hasCategory
825,4235306,Ultimate Modern jQuery for Web App Development,"Turbocharge Your Web Projects with Lightning-fast Element Manipulation, Fluid Animations, and Effortless AJAX Integration of jQueryBook DescriptionUnlock the Full Potential of jQuery with this comprehensive resource crafted for web developers eager to excel in interactive web design and development.Beginning with an accessible introduction to jQuery syntax and integration, this book gradually immerses you in advanced concepts, including DOM manipulation and dynamic techniques. Explore the intricacies of jQuery's hide, show, and animation methods, revolutionizing your approach to web interactivity. Delve into manipulating element contents, inserting new elements, and mastering advanced DOM manipulation for dynamic and responsive web interfaces.Engage in practical, hands-on projects, like crafting dynamic lists with interactive elements, to solidify your understanding and apply your skills in real-world scenarios. From event handling intricacies, including event bubbling and propagation, to mastering AJAX methods and callback options for responsive applications, every aspect is thoroughly covered.By the book's conclusion, you'll possess a robust foundation in jQuery, equipped with practical experience in AJAX, event handling, and DOM manipulation, ready to conquer the challenges of modern web development with confidence.",180,2024,epub,2 MB,['Laurence Svekis'],"Orange Education Pvt Ltd, AVA™",English,4.48,"['Computers', 'Programming']","Computer, Programming"
826,4235311,Next-Level UI Development with PrimeNG: Master the versatile Angular component library to build stunning Angular applications,"Unlock the full potential of PrimeNG and jumpstart your Angular development with essential tools and techniques for web application developmentKey FeaturesGain a comprehensive understanding of PrimeNG for Angular developmentLeverage PrimeNG's UI components, theming, and performance optimization to create scalable and competitive web appsApply concepts to real-world scenarios through practical examples guiding you to develop professional-grade projectsBook DescriptionElevate your UI development skills with Next-Level UI Development with PrimeNG. In a digital landscape where the user interface plays a pivotal role, PrimeNG expertise is essential for Angular developers. This all-encompassing book shows you how to unleash this powerful UI component library in your Angular projects.From the initial setup to integration, you'll explore the synergy between Angular and PrimeNG and how it can help you enhance your projects. You'll work with a wide range of UI components and features, such as input controls, data display, manipulation, and navigation, which allow you to build intuitive and dynamic user interfaces. You'll also discover advanced techniques and best practices for theming, performance optimization, creating reusable components, and handling internationalization and localization. With insights into testing and debugging PrimeNG components, this book ensures the development of robust and error-free applications, and finally guides you toward putting your knowledge into practice by building a real-world responsive web application.By the end of this book, you will be able to harness the full potential of PrimeNG, enabling you to create extraordinary web experiences that stand out from the rest.What You Will LearnSeamlessly integrate PrimeNG with Angular for robust web app developmentUse a diverse set of UI components for input, data display, manipulation, navigation, and layoutCustomize and theme PrimeNG components to align with your application's branding and design specificationsOptimize performance for efficient and smooth-running applicationsCreate reusable and extendable components to streamline developmentHandle internationalization and localization for global user basesTest and debug PrimeNG components effectivelyWho this book is forIf you're an Angular developer or enthusiast eager to elevate your skills in crafting robust, visually appealing, and scalable web applications, then this book is for you. Whether you identify as a frontend developer, a full-stack developer, or someone who values performance, you'll discover invaluable insights into customizing themes and seamlessly implementing responsive designs.",449,2024,epub,11 MB,['Dale Nguyen'],Packt Publishing Pvt ltd,English,3.44,"['Computers', 'Programming']","Computer, Programming"
827,4235907,The Art of Unit Testing: with examples in JavaScript,"Unit testing is more than just a collection of tools and practices—it’s a state of mind! This bestseller reveals the master’s secrets for delivering robust, maintainable, and trustworthy code.Thousands of developers have learned to hone their code quality under the tutelage of The Art of Unit Testing. This revised third edition updates an international bestseller to reflect modern development tools and practices, as well as to cover JavaScript. Inside The Art of Unit Testing, Third Edition you will learn how to: Create readable, maintainable, and trustworthy testsWork with fakes, stubs, mock objects, and isolation frameworksApply simple dependency injection techniquesRefactor legacy code with confidenceTest both frontend and backend code Effective unit tests streamline your software development process and ensure you deliver consistent high-quality code every time. With practical examples in JavaScript and Node, this hands-on guide takes you from your very first unit tests all the way to comprehensive test suites, naming standards, and refactoring techniques. You’ll explore test patterns and organization, working with legacy code and even “untestable” code. The many tool-agnostic examples are presented in JavaScript and carefully designed so that they apply to code written in any language. Purchase of the print book includes a free eBook in PDF, Kindle, and ePub formats from Manning Publications. About the technology The art of unit testing is more than just learning the right collection of tools and practices. It’s about understanding what makes great tests tick, finding the right strategy for each unique situation, and knowing what to do when the testing process gets messy. This book delivers insights and advice that will transform the way you test your software. About the book The Art of Unit Testing, Third Edition shows you how to create readable and maintainable tests. It goes well beyond basic test creation into organization-wide test strategies, troubleshooting, working with legacy code, and “merciless” refactoring. You’ll love the practical examples and familiar scenarios that make testing come alive as you read. This third edition has been updated with techniques specific to object-oriented, functional, and modular coding styles. The examples use JavaScript. What's inside Deciding on test types and strategiesTest Entry & Exit PointsRefactoring legacy codeFakes, stubs, mock objects, and isolation frameworksObject-Oriented, Functional, and Modular testing styles About the reader Examples use JavaScript, TypeScript, and Node.js. About the author Roy Osherove is an internationally-recognized expert in unit testing and agile software methodology. Vladimir Khorikov is the author of Manning’s Unit Testing Principles, Practices, and Patterns, a Pluralsight author, and a Microsoft MVP. Table of Contents PART 1 1 The basics of unit testing 2 A first unit test PART 2 3 Breaking dependencies with stubs 4 Interaction testing using mock objects 5 Isolation frameworks 6 Unit testing asynchronous code PART 3 7 Trustworthy tests 8 Maintainability PART 4 9 Readability 10 Developing a testing strategy 11 Integrating unit testing into the organization 12 Working with legacy code Appendix Monkey-patching functions and modules",288,2024,epub,3 MB,"['Roy Osherove', 'Vladimir Khorikov']",Manning,English,3.1,"['Computers', 'Programming']","Computer, Programming"
828,4236882,Python Pandas and Python Loops for Beginners: A Step by Step Guide to Data Analysis and Visualization,"""Python Pandas for Beginners: A Step-by-Step Guide to Data Analysis and Visualization""Are you eager to unlock the power of data analysis and visualization using Python? Look no further! ""Python Pandas for Beginners"" is your comprehensive guide to harnessing the capabilities of Pandas, a powerful library for data manipulation and analysis. Whether you're a novice or an aspiring data scientist, this step-by-step ebook will empower you to explore, clean, transform, and visualize data with ease.**Why This Ebook?**Data is at the heart of modern decision-making, and Python Pandas is your gateway to becoming a proficient data analyst. This ebook has been meticulously crafted to provide you with a gentle and intuitive introduction to Pandas, making it accessible to beginners. You'll embark on a journey that covers the fundamentals of data analysis while gradually delving into more advanced topics.**What You'll Learn:**1. **Getting Started:** Dive into Python Pandas with a solid foundation. Learn how to install Pandas, create DataFrames, and load data from various sources.2. **Data Cleaning and Preprocessing:** Master the art of cleaning messy data, handling missing values, and preparing your datasets for analysis.3. **Data Visualization:** Discover the power of data visualization using Matplotlib and Seaborn. Create stunning plots and charts to unveil hidden patterns in your data.4. **Exploratory Data Analysis:** Uncover insights and trends within your data through exploratory data analysis (EDA). Learn how to ask the right questions and find answers in your datasets.5. **Grouping and Aggregating Data:** Aggregate data using grouping operations, allowing you to gain deeper insights and summarize large datasets efficiently.Unleash the true potential of Python with ""Python Mastery: A Beginner's Guide to Unlocking the Power of Loops for Seamless Coding - Building a Solid Foundation in Python Programming."" This comprehensive book is meticulously crafted",415,2024,pdf,27 MB,['JP PARKER'],,English,3.32,"['Computers', 'Programming']","Computer, Programming"
829,4236885,Python for Data Analysis Unlocking Insights and Driving Innovation with Powerful Data Techniques. 2 in 1 Guide (Brian Paul),"n the age of information, the ability to extract meaningful insights from data is a superpower. ""Python for Data Analysis"" is your comprehensive 2 in 1 guide to harnessing the power of Python, one of the most versatile programming languages, to analyze data, uncover hidden patterns, and make data-driven decisions. Whether you're a beginner stepping into the world of data analysis or a seasoned analyst looking to refine your skills with Python, this book offers a clear, practical approach to data analysis techniques and practices.Dive into the essentials of Python for data analysis, starting with the basics of Python programming. Quickly move beyond the fundamentals to explore the rich ecosystem of data-centric Python libraries, including NumPy for numerical data processing, pandas for data manipulation, Matplotlib and Seaborn for data visualization, and many more. Through hands-on examples and real-world applications, you'll learn how to effectively manage and analyze data, perform exploratory data analysis, and visualize data patterns and relationships.""Python for Data Analysis"" doesn't just teach you how to execute data analysis tasks; it equips you with the understanding to ask the right questions and make insightful interpretations of your findings. Learn how to clean and prepare your data for analysis, handle missing data, and work with time series. Discover the art of feature engineering to enhance your analytical models and improve their predictive power.Beyond the technical skills, this book delves into the practical aspects of data analysis projects. Gain insights into the data analysis workflow, from defining the problem and collecting data to presenting your findings and making data-informed decisions. Understand the importance of ethical considerations in data analysis, ensuring your work respects privacy and promotes fairness.""Python for Data Analysis: Unlocking Insights and Driving Innovation with Powerful Data Techniques. 2 in 1 Guide"" is",275,2024,pdf,36 MB,['Brian Paul'],Independently Published,English,4.39,"['Computers', 'Programming']","Computer, Programming"
830,4236887,Clean Architecture with .NET,"Master advanced .NET techniques with a focus on actual value delivered by working within a modular, clean architecture. Microsoft Data Platform MVP Dino Esposito explains key clean architecture concepts with a mix of pragmatism and design discipline and helps you solidify your knowledge through a real-world project. Starting with an explanation of the quest for modular software architecture continuing through the methodology of domain-driven design (DDD), Esposito emphasizes the role that modularization plays in managing complexity in software development. Breaking down the layers of an architecture that is modular and maintainable, he presents a sample project that is not simply another to-do list, but an actual tool for the reader. Ultimately, an exploration of common dilemmas for both developers and operations brings together historical developments with real solutions for today.",614,2024,epub,12 MB,['Dino Esposito'],Microsoft,English,3.09,"['Computers', 'Programming']","Computer, Programming"
831,4238133,Java Web Application Details,"If you buy a book, you can obtain the source code.Email：itpxw@hotmail.comThis book takes the development of network message board as the main line to integrate the JavaWeb knowledge, complete knowledge modules, and gradually enable students to fully grasp the JavaWeb development technology through static web pages, dynamic web pages, system framework and project practice. Static web page article mainly explains HTML, CSS, DIV, JavaScript and other basic knowledge. Dynamic website in-depth explanation of Servlet, JSP, JavaBean, BC database connection, database connection pool and other Java Web development core technologies. The system framework article is based on the height of architecture design, explaining the three major frameworks to build a website Struts, Hibernate, Sprin9 and tag library. The project describes in detail the development details of three systems: general forum BBS, social networking site and DIY commodity electronic trading platform, so that readers can truly grasp the essence of JavaWeb development.",1135,2024,epub,16 MB,"['Studio', 'Jim']",Independently Published,English,4.3,"['Computers', 'Programming']","Computer, Programming"
832,4238136,50 C# Concepts Every Developer Should Know,"Are you tired of reading code without color and not being able to understand it?PLEASE CHECK OUT THIS BOOK!?This Book is wonderful because it has not only fundamental concepts but also intermediate and advanced ones✅Primitive Data Types✅Continuous Integration and Deployment (CI/CD) in C#✅Best Practices for C# Code✅Internationalization and Localization in C#✅C# Interoperability with Native Code✅Design Patterns in C#?And many more concepts that will help you feel more confident with the C# programming language.By knowing these concepts, you will begin to handle the C# Syntax more efficiently and will help you with most of the Code quickly.",238,2024,epub,303 kB,"['Abella', 'Hernando']",,English,4.48,"['Computers', 'Programming']","Computer, Programming"
833,4238669,Build Your WordPress Website from Scratch: Complete & Detailed Practical Guide For Non-Techies,"This book is addressed to readers who are ready and intend to start creating their own WordPress website.It is assumed that this does not require special technical training, just general knowledge and initial awareness of the nature and composition of the tasks to be solved.First, we are talking about novice bloggers, webmasters, and future website owners who intend to create a website independently or with a little help from professional specialists.Also, this book can be helpful for students and those who want to learn WordPress.This book contains more than just practical advice and descriptions of website creation steps.This book is a story about how to create a fully functional, real-life website from scratch. Said training website exists, and it is part of the project and can be studied and compared with what you will find in this book.This story of the creation of the website is carefully documented. Illustrations with comments and explanations accompany each action. Work with this book in the same way as you would with a video course.The website creation process consists of dozens of separate tasks.All of them form a sequence identical to the process of creating a website done by professionals. This book contains a description of each task included in this sequence.This book is not only a guide to action but also a fairly detailed reference book.In this book, you'll find practical solutions to over 100 tasks covering 30 website creation steps.When studying each task described in this book, you will not just learn to repeat the described actions.It's not just ""do this"" instructions. For each task, the book answers the questions ""why,"" ""how,"" and ""what's next."" With knowledge, you will gain understanding.You will have your own website when you read this book and do everything it says.Your website will have a reasonably high quality, and it will be ready to be filled with content.When working with a book while creating a website, it is recommended to use its companion planner for the best well-documented results.",274,2024,epub,23 MB,"['Zon', 'André']",Independently Published,English,4.89,"['Computers', 'Programming']","Computer, Programming"
834,4238671,Create Content and Do SEO on Your WordPress Website: Complete & Detailed Practical Guide For Non-Techies,"This book is addressed to readers who are ready to start adding content to their WordPress websites.First, we are talking about bloggers, webmasters, and website owners who create their websites independently or with some help from professional specialists. Also, this book can be helpful for those who want to learn WordPress and know more about website building.This book describes tools and steps for adding content to a website and preparing it for launch.From the book, you will learnhow to use classic and block (Gutenberg) content editors,how to add pages and posts to the site,how to format text content with various tools,how to correctly structure posts and pages using the table of contents,how to insert images and videos into publications,what needs to be done to ensure that pages and posts meet SEO requirements,how to use structured data (""schemas""),how to create and customize all the elements that make up the site's identity - from the logo to text colors,how to set up special types of content and structuring tools - widgets and menu system,how to customize the content and appearance of header and footer blocks,how to check the technical condition of a website using tools on the hosting server,how to prepare a website for opening and check its readiness,how to open a website for visitors,how to check the quality indicators of website functioning in the Core Web Vitals system.This book contains descriptions of actions in the order in which they should be performed.Each action is described in detail and accompanied by an illustration.Each illustration contains detailed step-by-step instructions, if applicable.You can work with this book in the same way as with a video course.This book is not only an action guide but also a reasonably detailed reference book.When studying each task described in this book, you will not just learn to repeat the described actions.It's not just ""do this"" instructions. For each task, the book answers the questions ""why,"" ""how,"" and ""what's next.""You will have your own website content-filled and open to visitors when you read this book and do everything it says.Your website will be ready for further promotion and for the work for which you created it.When working with this book while creating content for your website, it is recommended to use its companion Planner for the best well-documented results.",263,2024,epub,18 MB,"['Zon', 'André']",Independently Published,English,3.61,"['Computers', 'Programming']","Computer, Programming"
835,4239487,How to Learn Code: A Beginner's Guide to Learning and Improving Programming Skills,"Have you been searching for the best ways to learn coding?Look no further. I have spent countless hours researching how to learn to learn. In my research I discovered 70%+ of learning techniques used in other topics such as spoken language, speed reading and memory competitions do not apply to coding.",360,2024,pdf,44 MB,['Jesus Guerrero'],Independently Published,English,4.19,"['Computers', 'Programming']","Computer, Programming"
836,4239495,Kotlin for Web Development and Kotlin Collections: A Beginner's Odyssey in Web Development 2 Books in 1,"Kotlin Unveiled: A Beginner's Odyssey in Web DevelopmentThis book serves as your compass through the Kotlin programming language, unraveling its secrets and empowering you to create dynamic and modern web applications.**Book Description:**Unlock the power of Kotlin and dive headfirst into the realm of web development with ""Kotlin Unveiled."" This beginner-friendly guide is crafted to demystify the complexities of programming, making it an ideal companion for those taking their first steps into the world of coding.With a focus on practicality and ease of understanding, each chapter of this book unfolds a new aspect of Kotlin and its application in web development. From the basics of variables and control flow to advanced topics like asynchronous programming with coroutines, this book guides you through every facet of Kotlin, offering hands-on examples and real-world scenarios.",427,2024,pdf,35 MB,['JP Parker'],Independently Published,English,3.23,"['Computers', 'Programming']","Computer, Programming"
837,4240170,Python for Finance: A Crash Course Modern Guide: Learn Python Fast,"""Step into the future of finance with 'Python for Finance: A Crash Course Modern Guide,' the essential manual for anyone looking to gain a competitive edge in today's digital economy. This isn't just a book; it's your gateway to mastering the revolutionary tools that are transforming the financial industry.In a landscape where data is king and algorithms rule, understanding how to leverage Python is no longer a luxury—it's a necessity. Written by Hayden Van Der Post, MBA, BA, this guide demystifies the complexities of Python programming, making it accessible for financial professionals, investors, and students alike.With a clear, engaging style, Van Der Post walks you through the fundamentals of Python, all the way to the sophisticated techniques used in financial analysis and investment strategies. From building robust financial models to automating trading algorithms, this book is packed with real-world examples and practical exercises that simulate the challenges of the finance sector.'Python for Finance' goes beyond the basics. It empowers you with the skills to analyze market data, forecast trends, and make data-driven decisions that could revolutionize your approach to finance. Whether you're starting out or looking to update your skill set, this book is an investment in your future—a future where you harness the digital wave to create new opportunities for growth and success.Embrace the digital transformation of the finance world with a guide that's as forward-thinking as you are. 'Python for Finance: A Crash Course Modern Guide' is more than just a book; it's your blueprint for financial innovation.""",391,2024,epub,2 MB,"['Bisette', 'Vincent', 'Van Der Post', 'Hayden']",Reactive Publishing,English,3.94,"['Computers', 'Programming']","Computer, Programming"
838,4240199,Pythonic Financial Analysis: A Crash Course Guide,"Unlock the Power of Python to Revolutionize Your Financial AnalysisIn today's fast-paced financial world, agility and accuracy are paramount. ""Pythonic Financial Analysis"" is the definitive guide for finance professionals, data analysts, and aspiring quants seeking to elevate their analytical prowess through Python, the programming language that has become the linchpin in modern financial operations.Authored by renowned expert Vincent Bisette, this book demystifies the complexities of financial analysis by harnessing Python's simplicity and vast library ecosystem. Readers will embark on a transformative journey, beginning with the basics of Python programming, moving through the intricacies of financial algorithms, and culminating in the creation of sophisticated models that can predict market trends, analyze financial data, and optimize investment strategies.Whether you're looking to automate your financial tasks, refine your predictive analytics, or simply gain a competitive edge in your financial career, ""Pythonic Financial Analysis"" offers the tools and techniques to help you succeed. With clear, step-by-step instructions and real-world examples, Bisette ensures that even those with little to no background in programming can grasp and apply these powerful methods.Elevate your financial analysis to new heights and join the ranks of top-tier analysts who've already integrated Python into their strategic toolkit. ""Pythonic Financial Analysis"" isn't just a book; it's your gateway to mastering the digital language of finance and unlocking potential you never knew you had. Get your copy and start transforming data into decisions today.",413,2024,epub,2 MB,"['Van Der Post', 'Hayden', 'Bisette', 'Vincent']",Reactive Publishing,English,3.66,"['Computers', 'Programming']","Computer, Programming"
839,4240351,Object-Oriented Programming,"This book explores the concepts of object-oriented programming, which have become the cornerstone of most programming languages. The book introduces the meaning of classes and objects, inheritance, encapsulation, and polymorphism. It also contains examples of Unified Modeling Language (UML) that enable the reader to model systems. The book explains these concepts in a simple manner and includes the application of these concepts through a large number of examples in three different programming languages: C#, VB.Net, and Python. The concepts introduced in the book are applicable to any programming language which supports object-oriented programming. The book is an indispensable resource that will enhance its readers’ system development skills.",157,2024,pdf,6 MB,['Amany Fawzy Elgamal'],Independently Published,English,4.23,"['Computers', 'Programming']","Computer, Programming"
840,4240352,Pro Angular 16,"Welcome to this one-stop shop for learning Angular. Pro Angular is the most concise and comprehensive guide available, giving you the knowledge you need to take full advantage of this popular framework for building your own dynamic JavaScript applications.Angular is an open-source JavaScript library maintained by Google. It has many excellent options when it comes to server-side development and is used in some of the largest and most complex web applications in the world to enhance HTML in the browser. Its cornerstone is the ability to create applications that are extendable, maintainable, testable, and standardized. Knowing Angular’s foundations and understanding its applications is an asset in any developer toolbox.The fifth edition of this popular guide explains how to get the most from Angular, presenting the range of benefits it can offer. You will begin learning how to use Angular in your projects, starting with the nuts-and-bolts concepts, and progressing to more advanced and sophisticated features. Each topic in this full-color book provides you with precisely enough learning and detail to be effective. In true Adam Freeman style, the most important features are given full-court press treatment, while also addressing common problems and how to avoid them.",847,2024,pdf,13 MB,['Adam Freeman'],Manning Publications Co.,English,3.22,"['Computers', 'Programming']","Computer, Programming"
841,4240580,"PHP and MySQL Programming: A Middle-Level Guide to Crafting Efficient, Data-Driven Websites with PHP and MySQL","Elevate your web development skills with ""PHP and MySQL Programming: A Middle-Level Guide to Crafting Efficient, Data-Driven Websites with PHP and MySQL."" This book is tailored for developers who have a basic understanding of PHP and MySQL and are ready to delve deeper into the more complex aspects of creating sophisticated, data-driven websites.This guide takes you beyond the basics, exploring intermediate to advanced techniques in PHP programming and MySQL database management. You'll dive into topics such as advanced query operations, security enhancements, performance optimization, and the integration of third-party APIs, providing you with the tools to develop feature-rich, scalable web applications.Each chapter builds on your existing skills, introducing new concepts and challenges that push you to explore the full potential of PHP and MySQL. Through engaging examples and practical exercises, you'll learn to implement effective data storage solutions, enhance user authentication processes, and create dynamic content tailored to users' needs.""PHP and MySQL Programming"" also covers essential best practices for modern web development, including responsive design principles, efficient debugging techniques, and strategies for maintaining clean, maintainable code. You'll gain insights into the latest trends in web development, ensuring your skills remain relevant in the fast-paced tech industry.By the end of this book, you'll have a comprehensive understanding of intermediate to advanced PHP and MySQL programming, empowering you to tackle complex web development projects with ease and innovation. Whether you're looking to enhance your professional portfolio or build more dynamic and engaging websites, this guide is your next step towards becoming an expert PHP and MySQL developer.",222,2024,pdf,30 MB,['Eric Carica'],Independently Published,English,4.61,"['Computers', 'Programming']","Computer, Programming"
842,842802,Опасные психологические ловушки. Социальные болезни нашего времени,,2005,84,pdf,934 kB,['Рамиль Гарифуллин'],,Russian,3.73,['Psychology'],Psychology
843,3656653,Con rumbo propio: Disfruta de la vida sin estrés,Es el gran libro para reducir el estrés. Una obra que invita a reflexionar sobre la vida y cómo vivirla con mayor plenitud. Que anima a marcar ese rumbo que nos permita recuperar el equilibrio personal y la soberanía.,221,2213,epub,568 kB,['Andrés Martín Asuero'],,Spanish,3.25,['Psychology'],Psychology
844,3682869,"Organizational Behavior, Global Edition","Organizational Behavior provides the information you want, when you want it.Reflecting the most recent research and events within the field of OB, the 19th Edition continues its hallmark focus on clear writing, cutting-edge content, and intuitive pedagogy. There's a reason why Robbins's textbooks have educated millions of students and have been translated into 20 languages: because of a commitment to provide engaging, cutting-edge material that helps you understand and connect with this important field of study.This print textbook is available for students to rent for their classes. The Pearson print rental program provides students with affordable access to learning materials, so they come to class ready to succeed.",800,2024,pdf,64 MB,"['Stephen Robbins', 'Timothy Judge']",Pearson,English,4.64,['Psychology'],Psychology
845,4079046,Stress Management through Mind Engineering,"Experiencing stress in our everyday life is only human. Be it altercations with peers, upcoming deadlines or unnerving life events which can’t be controlled. There’s good stress that motivates us, and there’s stress that’s unhealthy; it controls our thoughts and feelings, leading to insomnia, heart diseases and even mental health issues. So how do we stop sweating over small things and start living blissfully?",236,2024,pdf,201 MB,['Rama Prosad Banerjee'],,English,4.32,['Psychology'],Psychology
846,4091441,"What If It Were Easy: Using Movement & Mindset to Create Success in Life, Love, and Business","With humor, insight, and wisdom, What If It’s Easy uses a one-of-a-kind mind/body method of integrating creative thinking and problem-solving into physical activity.Mind-body expert (and former star of Guiding Light and One Life to Live) Sonia Satra breaks down her award-winning approach, the Mindset Reset, with easy-to-follow steps for setting and reaching goals. Her revolutionary Moticise program combines cardio exercise with mindset tools, like visualization, goal setting, and affirmation.Each chapter of What If It’s Easy depicts a new step along the process of building up strengths and eliminating barriers. Satra draws from her experiences as a life coach, actress, and entrepreneur as she shares how mindset tools and physical movement can lead to greater motivation and progress. Her approach gives readers the tools they need to break out of feeling “stuck” and listen to their heart in order to find a life they really, truly love.",276,2024,epub,7 MB,"['Satra', 'Sonia']",Morgan James Publishing,English,5.0,['Psychology'],Psychology
847,4169993,"Мои любимые триггеры: Что делать, когда вас задевают за живое","Триггер – это наша болевая точка: вроде бы безобидное действие или фраза, которые причиняют нам боль, оглушают, лишают сил или провоцируют на бурную реакцию. Триггеры возникают, когда конфликтная ситуация или неосторожное слово постороннего человека, коллеги или близкого задевают самые глубокие слои нашей памяти о незаживших детских травмах. И тогда мы внезапно теряем здравомыслие, плачем, замыкаемся в себе или устраиваем скандал.В своей работе Даниэле Новара – опытный психолог и педагог, автор книг «Наказания бесполезны!», «Не кричите на детей!» и других бестселлеров – рассказывает о том, как возникают триггеры и как их заблаговременно распознавать, а также делится авторской методикой эффективного разрешения конфликтов. Его книга поможет читателям жить в гармонии с собой и научит бережно и эффективно взаимодействовать с другими людьми. Болевая точка порождает резонанс, который ухудшает наше состояние настолько, что это не дает нам справиться с конфликтом, воскрешающим в памяти незажившую детскую рану.Для когоДля тех, кто хочет научиться выявлять свои триггеры, не поддаваться им и конструктивно разрешать конфликты.Из тяжелой ситуации есть два выхода: она может на всю жизнь остаться в памяти как история краха или превратиться в возможность, ресурс, стимул, силу.",228,2024,epub,2 MB,['Даниэле Новара'],Альпина Паблишер,Russian,4.32,['Psychology'],Psychology
848,4198620,إكتشف جانبك المظلم – الظلّ - دليلك العملي لسبر أغوار نفسك,كتاب: إكتشف جانبك المظلم - الظل - دليلك العملي لسبر أغوار نفسك - لمى فياض - كانون الثاني 2024 - 215 صفحة -يساعدك هذا الكتاب على سبر أغوار نفسك فيضعك وجهاً لوجه أمام مرآة ذاتك من أجل فهمها وتفكيكها وإعادة تركيبها من جديد.هذا الكتاب هو رحلة تنويرية من أجل إكتشاف ظلّك (جانبك المظلم) ومواجهته وإحتضانه والإندماج معه لغرض التشافي من كل ما يؤلمك والتحرّر من قيود ذاتك وتفجير طاقاتك الإبداعية.حاولتُ في هذا الكتاب، تقديم رؤية سريعة عن مفهوم الظلّ وكيفية تحكّمه بنا وبخياراتنا وسيطرته علينا دون إدراكنا بالإضافة إلى عرض أفكار عملية لإكتشاف ومواجهة واحتضان الظلّ. إن مواجهة الظلّ ودمج عناصره في شخصيتنا، هي وسيلة لتنشيط إبداعنا وتأكيد تفرّدنا وتصالحنا مع ذواتنا، بهدف تفجير طاقاتنا الإبداعية ومنع الظلّ من التخريب لنا وتدمير مساراتنا وعرقلة تحقيق أهدافنا.بهدف سبر أغوار النفس وإكتشاف الظل المحبوس في لاوعيك، قدّمتُ ضمن هذا الكتاب سلسلة من الأسئلة والتمارين البسيطة التي ستساعد في تسليط الضوء على المناطق الغامضة في حياتك التي قد لا تكون على علم بها.إذا شعرت في أي وقت بعدم الارتياح أو الانزعاج الشديد أو الإرهاق بسبب أي أسئلة مستفزّة، فيُرجى التوقف فورًا والعودة إليها لاحقاً عندما تكون في حالة مستقرّة وهادئة.خذ وقتك الكافي للإجابة على الأسئلة والتمارين النفسية، لا داعي إلى التعجّل وإكمال جميع الأسئلة والأنشطة في جلسة واحدة.وتعامل مع هذا النشاط من وجهة نظر عاطفية هادئة ومحايدة.لا تنسى أن تدوّن تاريخ إجاباتك على هذه الأسئلة وحالتك النفسية، في حال أردتَ مقارنة إجاباتك لاحقاً.لا تخف من مواجهة ظلّك، كن صادقاً مع نفسك وأجِب بكل شفافية على جميع الأسئلة. ففي الظل توجد الحقيقة حول هويتك، وإمكانيات لا حصر لها لما ستصبح عليه.,215,2024,pdf,4 MB,['لمى فياض'],,Arabic,4.08,['Psychology'],Psychology
849,4216457,Wonderstruck: How Wonder and Awe Shape the Way We Think,"""What explains people's propensity to ask existential questions that they have little hope of resolving, such as: Why are we here? What, if any, is our purpose? What is the structure of the universe? That humans engage in these endeavors has long puzzled evolutionary theorists, as they go beyond the immediate demands of fending for ourselves, seeking safety, finding food, and reproducing, which occupy the daily lives of other animals. In this book, philosopher Helen De Cruz draws on a wide range of disciplines and thinkers, from Aristotle and 12th-century Muslim philosopher Ibn Tufayl to Jewish thinker Abraham Heschel and science writer Rachel Carson, showing how awe and wonder lie at the heart of such existential questions. She argues that there is an emotional basis to this drive for inquiry, as wonder and awe are epistemic emotions that help us think about big-picture questions and that motivate the answers we provide to those questions""--",232,2024,pdf,6 MB,"['De Cruz', 'Helen']",Princeton University Press,English,4.69,['Psychology'],Psychology
850,4216477,The Elephant and the Blind,"An engaging and insightful journey into human consciousness.What if our goal had not been to land on Mars, but in pure consciousness? The experience of pure consciousness—what does it look like? What is the essence of human consciousness? In The Elephant and the Blind, influential philosopher Thomas Metzinger, one of the world's leading researchers on consciousness, brings together more than 500 experiential reports to offer the world's first comprehensive account of states of pure consciousness. Drawing on a large psychometric study of meditators in 57 countries, Metzinger focuses on “pure awareness” in meditation—the simplest form of experience there is—to illuminate the most fundamental aspects of how consciousness, the brain, and illusions of self all interact.Starting with an exploration of existential ease and ending on Bewusstseinskultur, a culture of consciousness, Metzinger explores the increasingly non-egoic experiences of silence, wakefulness, and clarity, of bodiless body-experience, ego-dissolution, and nondual awareness. From there, he assembles a big picture—the elephant in the parable, from which the book's title comes—of what it would take to arrive at a minimal model explanation for conscious experience and create a genuine culture of consciousness. Freeing pure awareness from new-age gurus and old religions, The Elephant and the Blind combines personal reports of",649,2024,pdf,51 MB,['Thomas Metzinger'],Princeton University Press,English,4.86,['Psychology'],Psychology
851,4221756,Программирование разума: полное руководство по управлению своей реальностью,"Чтобы начать управлять своей жизнью и жизнью других, нужно лишь запрограммировать свой разум. Автор уверен, что мозг — это устройство со своим программным обеспечением и врожденными алгоритмами поведения. Если вы давно ищете руководство по эксплуатации вашего соответственного разума, тогда эта книга для вас.",320,2024,pdf,3 MB,['Райан Буш'],Эксмо,Russian,3.52,['Psychology'],Psychology
